image_id,latitude,longitude,pixel_area,status,date
c807a945-6c5d-4c43-9dfa-745b62e6faec,23.7429454,90.4160165,38698,resolved,2024-12-14T17:26:23.292Z
606fd6b4-1702-4be8-86cf-794daacf9cf3,23.75274642401247,90.41104316711426,0,processing,2024-12-14T17:29:11.941Z
7f9f0d04-9649-49ec-948e-c0b91594c8ea,23.746363254773467,90.41921854019166,50029,processing,2024-12-14T18:28:28.576Z
23d32e99-dcce-490a-96dd-b538a38fbe28,23.74787560315416,90.41451930999756,61671,processing,2024-12-14T18:28:54.763Z
